,cell_specimen_id,rheobase_sweep_num,thumbnail_sweep_num,vrest,ri,sag,tau,vm_for_sag,f_i_curve_slope,adaptation,latency,avg_isi,upstroke_downstroke_ratio_long_square,peak_v_long_square,peak_t_long_square,trough_v_long_square,trough_t_long_square,fast_trough_v_long_square,fast_trough_t_long_square,slow_trough_v_long_square,slow_trough_t_long_square,threshold_v_long_square,threshold_i_long_square,threshold_t_long_square,upstroke_downstroke_ratio_ramp,peak_v_ramp,peak_t_ramp,trough_v_ramp,trough_t_ramp,fast_trough_v_ramp,fast_trough_t_ramp,slow_trough_v_ramp,slow_trough_t_ramp,threshold_v_ramp,threshold_i_ramp,threshold_t_ramp,upstroke_downstroke_ratio_short_square,peak_v_short_square,peak_t_short_square,trough_v_short_square,trough_t_short_square,fast_trough_v_short_square,fast_trough_t_short_square,slow_trough_v_short_square,slow_trough_t_short_square,threshold_v_short_square,threshold_i_short_square,threshold_t_short_square
0,696059326,10,11,-70.10471,234.53108966350555,0.2503008,18.76464334930399,-96.15626,0.3414286002723548,0.0152928107910558,0.0298,45.322857142857146,1.7883886192317051,23.8125,0.58738,-58.53125381469727,0.5887199999999999,-58.3125,0.58856,-58.09375381469727,0.5988,-40.81250381469727,80.0,0.5869800000000001,1.707714730970907,18.625,3.92652,-58.593754,3.9396,-57.781254,3.9278,-58.59375381469727,3.9396,-40.093754,85.75,3.9261,1.728203712869964,19.000002,0.50332,-70.46875,0.7054799999999999,-61.937504,0.5046200000000001,,,-42.53125,499.99997,0.5029399999999999
0,696081106,10,11,-63.61901,193.59371066093445,0.13056858,18.5999686567576,-86.34376,0.4414286062668789,0.0129437436896735,0.03298,41.220000000000006,2.005764883801817,24.0,0.57202,-51.09375381469727,0.57372,-50.62500381469727,0.57332,,,-34.71875,80.0,0.5716399999999999,1.9290064888882967,20.437502,3.16346,-51.59375,3.17644,-50.468754,3.16506,-51.59375,3.17644,-31.34375,66.625,3.16304,1.9678461827217928,19.5,0.50366,-64.75,0.7417,-55.90625,0.50528,,,-38.718754,499.99997,0.5033000000000001
0,696097687,11,12,-62.45441,334.2188596725464,0.088752836,17.952694462272255,-102.12501,0.4058593711652785,0.0739245487440501,0.02004,53.66133333333333,1.6172503083178218,29.875,0.5725,-50.28125381469727,0.5741,-50.21875381469727,0.57402,,,-29.375001907348636,40.0,0.5719000000000001,0.8814058532135607,19.640625,3.32158,-47.250004,3.32362,-47.1875,3.3235200000000003,,,-23.140625,70.5625,3.32059,1.4958702845633236,30.69375,0.5036719999999999,-62.1,0.894148,-53.49375,0.50512,,,-32.6625,290.0,0.503064
0,696115308,11,12,-72.593575,135.6249898672104,0.11801449,11.141708716587338,-88.5625,0.0364285714285714,0.1820394914795816,0.01384,36.96999999999995,2.977582365022956,29.937501907348636,0.57542,-48.90625,1.41782,-47.59375381469727,0.5769199999999999,,,-40.56250381469727,140.0,0.5750200000000001,,,,,,,,,,,,,2.964583046267185,38.472656,0.50324,-73.01953,1.0697925,-57.554688,0.504775,,,-50.66797,440.0,0.502895
0,696124071,10,11,-70.26178,292.96875,0.080457486,14.375982452798644,-101.40626,0.3624999996026347,0.0676133637242222,0.00878,59.6575,3.9206842738016,38.71875381469727,0.5914599999999999,-53.96875381469727,1.26968,-51.78125381469727,0.5933599999999999,-53.96875381469727,1.26968,-44.34375,20.0,0.5910599999999999,3.9427332338849617,35.671875,1.34125,-55.29688,1.36175,-53.78125,1.34348,-55.29687881469727,1.36175,-44.640625,21.0625,1.34082,4.053077332046888,36.145832,0.5027366666666667,-70.8125,1.18437,-53.609375,0.5046233333333333,,,-52.932293,170.0,0.5023666666666666
0,696128312,10,11,-74.83884,215.3124958276749,0.050435238,13.059196939798882,-101.34376,0.2292857142857143,0.0801017435383444,0.02204,57.23375,3.4795341723685635,5.875000476837158,0.5784799999999999,-55.00000381469727,1.10014,-48.62500381469727,0.5806199999999999,-55.00000381469727,1.10014,-46.68750381469727,50.0,0.57802,4.0498958270147885,27.500002,2.77378,-56.406254,2.79252,-51.000004,2.77588,-56.40625381469727,2.79252,-42.812504,56.875,2.77336,3.237204843659727,10.0625,0.5035099999999999,-74.578125,0.8287300000000001,-52.92188,0.5054000000000001,,,-46.921875,370.0,0.50315
0,696136783,10,11,-71.96283,103.90616953372955,0.05518799,9.867653871504944,-83.50001,0.1709051724137931,0.1892657861785187,0.0192999999999998,97.12444444444444,3.157716973590864,46.59375,0.5321799999999999,-50.06250381469727,0.53328,-50.0,0.5332600000000001,,,-40.93750381469727,180.0,0.53186,3.589842843041211,42.75,8.394459999999999,-53.062504,8.406759999999998,-48.25,8.396139999999999,-53.06250381469727,8.406759999999998,-39.281254,197.375,8.394079999999999,2.8468259686064843,42.75,0.5028999999999999,-72.40626,1.0768,-52.531254,0.50394,,,-43.843754,800.0,0.5026200000000001
0,697292431,11,12,-79.92624,71.09367102384567,0.0824475,4.969308005360036,-88.46875,0.5321428571428573,0.0008464604270296,0.0477,18.558823529411768,1.5598910231390917,22.8125,0.57656,-61.40625381469727,0.5787800000000001,-60.9375,0.57742,,,-40.03125,280.0,0.5762400000000001,1.4986563445374637,20.406252,10.821079999999998,-61.875004,10.8238,-60.906254,10.82204,-61.87500381469727,10.8238,-37.625004,258.125,10.82074,1.5925971990270265,25.500002,0.50332,-80.46875,0.94314,-65.50001,0.5043599999999999,,,-49.718754,700.0,0.5029999999999999
0,697306483,14,13,-79.95694,67.96867400407791,0.0132337725,4.600984652370604,-88.15625,0.5585914950239972,0.0007289868095064,0.02838,15.135624999999996,1.4161384809348612,15.656251907348633,0.62616,-58.40625381469727,0.6272,-58.3125,0.6271,,,-35.0,460.0,0.62584,1.3256466620896108,13.312501,21.13646,-57.531254,21.1376,-57.406254,21.13748,,,-31.843752,516.0,21.13604,1.6496110992140904,21.406252,0.5025599999999999,-80.09376,1.08986,-64.50001,0.50362,,,-47.250004,999.99994,0.5022800000000001
0,697326722,11,12,-76.59335,74.06257092952728,0.04974351,5.690483310060076,-85.5,0.4721982626540678,0.0019601046233027,0.0264999999999999,13.9631884057971,1.4346291139645944,19.000001907348636,0.54088,-57.37500381469727,0.5424,-57.09375381469727,0.54186,,,-33.218753814697266,400.0,0.54054,1.3771274036797987,13.5,15.81004,-58.78125,15.812359999999998,-58.000004,15.81126,-58.78125,15.812359999999998,-34.031254,382.75,15.809659999999996,1.632470248150372,25.4375,0.50298,-77.75001,1.29656,-63.906254,0.5039,,,-47.3125,800.0,0.5026999999999999
0,697328468,10,11,-74.84657,172.03128337860107,0.06176163,8.203485322038153,-94.31251,0.6500000000000007,0.0008976693639143,0.00644,9.11833333333333,1.3159958116519717,15.75,0.5094799999999999,-63.78125381469727,0.51044,-63.75000762939453,0.5103800000000001,,,-41.15625,220.0,0.50912,0.9722671785047632,-18.03125,14.778619999999998,-48.53125381469727,14.7799,-48.5,14.77988,,,-32.031254,356.99997,14.77814,1.3854924030453275,16.90625,0.5026999999999999,-75.28126,0.78712,-67.28125,0.5037,,,-46.468754,499.99997,0.50238
0,697502029,12,14,-74.85636,173.1249988079071,0.10729059,17.714821369030396,-96.96876,0.403304347826087,0.1195018123233305,0.0345199999999998,41.28666666666669,1.7155607967445696,25.6875,0.60972,-56.90625381469727,0.61104,-56.71875,0.6109199999999999,,,-33.40625,100.0,0.6093200000000001,1.0236545999910165,15.53125,10.22327,-56.25,10.22468,-56.20313,10.22464,,,-27.15625,243.125,10.22265,1.763018026731944,32.539062,0.5034749999999999,-74.75781,0.996115,-64.34376,0.504505,,,-45.109375,590.0,0.50312
0,697516491,11,13,-70.27333,77.03124731779099,0.057888914,7.0525769386021,-80.03125,0.5314285714285708,0.1128500482026072,0.0536799999999999,84.6855,1.4019936257223935,10.937500953674316,0.6041699999999999,-53.125,0.6053999999999999,-53.03125,0.60524,,,-30.75,300.0,0.6037950000000001,1.3604619744682562,9.406251,13.548055,-56.968754,13.549255,-56.875,13.549175,,,-33.1875,326.25,13.54765,1.646260735445989,14.729167,0.50325,-69.677086,1.0797316666666668,-58.89584,0.504475,,,-44.520832,650.0,0.5029316666666667
0,697521591,14,15,-72.58725,69.37500089406967,0.049993288,9.808319626583252,-84.62501,0.7573771271268503,0.0147652658058252,0.0193399999999999,34.057692307692314,1.2851560840598515,12.531250953674316,0.5544199999999999,-62.15625381469727,0.55518,-62.125,0.5551599999999999,,,-37.5625,180.0,0.55412,1.2654296141040255,2.46875,7.136290000000001,-67.28125,7.13719,-67.140625,7.13711,,,-44.15625,166.0,7.13595,1.4542938024134733,11.850695,0.5028755555555555,-73.25347,0.8995222222222223,-70.045135,0.5035466666666666,,,-54.131943,450.0,0.5026155555555556
0,697543032,11,12,-69.17738,136.0938549041748,0.008813779,7.341305153309911,-82.4375,0.8340426718517824,0.001280220648812,0.00564,8.333714285714285,1.5143557040134787,20.53125,0.50776,-63.09375,0.50878,-62.96875381469727,0.50868,,,-45.15625,260.0,0.50742,1.3046254599611868,13.750001,11.162859999999998,-60.437504,11.164079999999998,-60.250004,11.16396,,,-35.375004,266.625,11.16246,1.501549249964268,23.031252,0.50328,-69.34375,1.43054,-65.75,0.50424,,,-48.625004,400.0,0.5029600000000001
0,697543249,19,20,-77.91745,120.93745917081831,0.036211707,6.28566316292479,-89.71875,1.2671428167537206,,0.0049999999999998,,1.3066563202647583,17.65625,0.5066999999999999,-67.09375,0.50746,-66.93750762939453,0.5074000000000001,,,-48.34375,450.0,0.50638,0.9067275808394644,4.5000005,25.28986,-57.281254,25.2909,-57.093754,25.2908,,,-37.90625,619.75,25.28936,1.3248082865357451,18.04375,0.503164,-78.80625,1.00996,-68.38125,0.503948,,,-52.15625,700.0,0.502864
0,697571041,13,14,-77.42475,89.06245976686478,0.01642681,5.597502144200584,-86.8125,1.2376288659793826,0.0059886180454766,0.0124599999999999,24.02780487804878,1.281302596208503,12.531250953674316,0.60446,-62.09375381469727,0.6053999999999999,-62.00000381469727,0.6053599999999999,,,-34.71875,370.0,0.6041399999999999,1.314386393010133,8.71875,15.46954,-60.656254,15.470619999999998,-60.500004,15.47056,,,-34.562504,374.25,15.4692,1.52260189555982,14.135417,0.5032666666666666,-77.75,1.0918333333333334,-66.072914,0.5042800000000001,,,-48.010418,660.0,0.5029733333333333
0,697582111,11,13,-61.518223,108.7501123547554,0.017497528,6.996357106197258,-74.9375,0.9236966824644548,0.000336679625016,0.01333,26.244594594594588,1.2052269550021044,22.281251907348636,1.466815,-59.75,1.46773,-59.62500381469727,1.467685,,,-33.0,140.0,1.46645,1.1749776543060704,18.75,7.33143,-59.843754,7.332425,-59.687504,7.33238,,,-34.187504,170.875,7.33103,1.4143760908754746,30.078125,0.5031724999999999,-63.468758,0.5040425,-63.296875,0.5039724999999999,,,-44.828125,270.0,0.5028675
0,697609511,11,12,-69.615135,81.40632510185242,0.13992171,7.629640848330307,-78.84375,0.9521551724137934,0.0097608361429281,0.0045999999999999,34.02068965517242,1.211646956529952,32.250003814697266,0.5066200000000001,-66.40625,0.50718,-66.31250762939453,0.5071399999999999,,,-47.78125,380.0,0.5063199999999999,1.0976538198925685,24.375002,17.58956,-63.500004,17.59022,-63.375004,17.59018,,,-39.625,427.24997,17.589219999999997,1.2126664449240157,33.28125,0.50332,-69.34375,0.6471,-66.43751,0.5039,,,-51.562504,499.99997,0.5030399999999999
0,697764035,14,22,-73.23108,119.68738585710526,0.024807708,9.680655290345175,-86.46876,0.0964891041162227,0.132563521413546,0.07382,289.77333333333337,4.318785515946244,24.5625,0.7894399999999999,-59.62500381469727,0.80332,-54.50000381469727,0.79402,,,-34.3125,140.0,0.7888999999999999,3.632824584407693,17.765625,8.04417,-61.390625,8.05396,-57.01563,8.04802,-61.39062690734863,8.05396,-38.375004,188.6875,8.04356,2.980041885688531,22.257812,0.5035974999999999,-74.4375,0.951415,-65.1875,0.5087200000000001,,,-43.96875,690.0,0.5031675
0,697783972,11,13,-73.061714,184.687539935112,0.08493567,10.448934584934516,-96.53126,0.2204976277605108,0.0315708513369023,0.012715,66.19214285714285,3.139296018830997,37.75000381469727,0.5360199999999999,-54.0,0.56074,-49.18750381469727,0.537865,-54.0,0.56074,-45.34375381469727,59.999996185302734,0.5355300000000001,3.219610002495172,38.0625,2.52203,-50.312504,2.54414,-46.781254,2.524185,-50.31250381469727,2.54414,-39.65625,50.625,2.52152,3.1450082105002792,35.5,0.5036949999999999,-72.09375,1.0027125,-51.015625,0.50588,,,-48.4375,290.0,0.5032249999999999
0,697787349,16,17,-73.34634,89.84378725290298,0.033540174,6.166428067131076,-84.31251,1.016232227488152,-0.0053284320219937,0.00896,24.085161290322574,1.1912167223179837,24.500001907348636,0.5471999999999999,-56.78125,0.548,-56.625,0.54792,,,-27.875,300.0,0.5469200000000001,1.2323795323966236,23.812502,14.05827,-58.203125,14.05913,-58.046875,14.05901,,,-30.390625,339.0625,14.05797,1.3478226550423105,29.21875,0.50328,-73.13281,1.03264,-60.42969,0.504,,,-42.742188,630.0,0.503015
0,697793366,11,13,-71.6239,190.6249225139618,0.15420917,12.05466512315865,-94.68751,0.219431279620853,0.063347155353238,0.0143649999999999,72.24807692307691,3.367471303568091,41.8125,0.5384199999999999,-50.18750381469727,0.5994649999999999,-48.43750381469727,0.5399149999999999,-50.18750381469727,0.5994649999999999,-41.28125381469727,70.0,0.538025,3.3065771896146,41.500004,3.92867,-47.656254,3.95036,-46.65625,3.93044,-47.65625381469727,3.95036,-39.343754,85.75,3.92825,3.3732550857116683,43.015625,0.50321375,-72.75782,1.0257725,-48.351562,0.50493875,,,-47.304688,350.0,0.5028225
0,697793498,17,19,-71.984,96.09366953372955,0.04153626,9.844145346859449,-83.00001,0.7888446215139445,0.0017590839963213,0.0155,15.434285714285712,1.3599215037281285,15.718750953674316,0.55264,-48.8125,0.55372,-48.65625,0.5536399999999999,,,-26.343751907348636,330.0,0.5522799999999999,1.3593264508877303,27.390625,18.21761,-41.51562881469727,18.21863,-41.37500190734863,18.21854,,,-18.500002,443.0,18.21722,1.616851345517626,21.94375,0.625212,-72.82031631469727,0.7237199999999999,-47.08593845367432,0.50454,,,-44.33125,900.0,0.6248199999999999
0,697795277,21,22,-65.67423,66.56251847743988,0.07727817,5.106334625471099,-74.43751,0.6439789030002593,0.001340759562475,0.0068399999999999,11.78047619047619,1.4248783601392363,31.000001907348636,0.5090399999999999,-51.78125381469727,0.5098199999999999,-51.50000381469727,0.50976,,,-29.500001907348636,469.9999694824219,0.5087599999999999,1.1483870084696008,25.765627,23.12676,-48.03125190734863,23.12766,-47.9375,23.12762,,,-18.484375,565.75,23.12641,1.4411981049807534,35.25,0.503312,-65.6125,1.120328,-52.43125,0.5041040000000001,,,-32.20625,900.0,0.5030439999999999
0,697795393,11,12,-75.917816,125.46870112419128,0.07681442,6.8583638713434825,-90.65625,0.4569306930693066,0.0018727902124699,0.00472,8.352542372881357,1.3795678621724443,23.5625,0.50566,-66.5,0.50644,-66.40625,0.5064,,,-47.75000381469727,300.0,0.5053399999999999,1.0764899045726897,10.562501,11.165159999999998,-64.03125,11.16616,-64.03125,11.16616,,,-35.5,266.625,11.164739999999998,1.4266609604588014,23.21875,0.5026999999999999,-76.65625,0.85304,-69.40626,0.5035000000000001,,,-51.406254,499.99997,0.5024
0,697798908,12,14,-71.31468,341.56233072280884,0.08955175,18.833900571787904,-100.03126,0.0842857124990346,0.1071722444335005,0.0132799999999999,69.46769230769232,3.524830065106119,28.500001907348636,0.6469,-52.03125381469727,0.6731799999999999,-48.12500381469727,0.64954,,,-39.875,20.0,0.6464399999999999,,,,,,,,,,,,,2.8373189178616185,37.05,0.503188,-72.39375,1.17654,-52.706257,0.5048239999999999,,,-48.66875,220.0,0.502796
0,697799017,12,13,-69.558525,203.28113436698916,0.22652756,13.41675406198726,-93.78126,0.1049999999999999,0.260689265240981,0.0111699999999999,94.64500000000004,2.921433863500254,33.03125,0.52101,-47.6875,0.53752,-46.59375,0.52261,,,-40.87500381469727,100.0,0.5206,2.820334891285292,25.5625,3.834445,-54.125004,3.84629,-52.781254,3.836305,-54.12500381469727,3.84629,-43.71875,83.375,3.833995,2.960010071331112,29.791666,0.5030308333333333,-72.03646,1.1978516666666668,-53.572918,0.5048775000000001,,,-49.833332,310.0,0.5026433333333332
0,697804311,11,12,-72.42326,87.96863257884979,0.07383089,7.24960148181605,-83.00001,0.7157327586206897,0.002787036783579,0.0053799999999999,9.417411764705882,1.3459073227881253,28.500001907348636,0.50716,-63.96875381469727,0.5078400000000001,-63.87500381469727,0.5078,,,-45.03125381469727,360.0,0.5068600000000001,1.1054022065856153,18.5,15.00584,-60.000004,15.006659999999998,-59.968754,15.00664,,,-33.125004,362.75,15.00548,1.369475461071586,30.343752,0.50328,-72.625,0.56772,-64.5625,0.50396,,,-47.3125,600.0,0.50302
0,697804445,11,12,-74.8724,193.90635192394257,0.08476282,13.362725043745844,-98.71876,0.155,0.0854235554506885,0.01214,84.95999999999998,2.8692555944086933,19.125001907348636,0.5305199999999999,-50.34375,0.54494,-48.71875,0.53268,-50.34375,0.54494,-40.53125,100.0,0.5300400000000001,2.966335867760519,16.75,4.0871,-48.09375,4.11008,-44.09375,4.0892,-48.09375,4.11008,-38.500004,89.75,4.0866,2.8271644382141585,14.739583,0.50342,-75.11459,1.2892733333333333,-57.677082,0.5068266666666666,,,-46.916668,360.0,0.5029866666666667
0,697806661,12,14,-76.522545,71.09378278255463,0.08908705,5.754686226933409,-84.62501,0.7635715630511991,0.0265883895428731,0.02288,15.221176470588228,1.1771414226085464,13.625000953674316,0.54932,-62.87500381469727,0.55006,-62.84375381469727,0.55,,,-38.03125,350.0,0.5490200000000001,1.1275563360234746,12.5,17.951299999999996,-64.0,17.952080000000002,-63.859375,17.951999999999998,,,-37.0,436.375,17.950989999999997,1.3674559788920295,19.598959,0.5031733333333333,-75.765625,1.04898,-67.33854,0.5037766666666667,,,-50.828125,630.0,0.50293
0,697810063,11,13,-65.26653,292.6563620567322,0.026544333,16.601469151936733,-98.71876,0.2264285706179482,0.0146027980696109,0.01444,43.076363636363645,2.50393659954512,31.000001907348636,1.35002,-47.90625381469727,1.39646,-46.56250381469727,1.35242,,,-36.15625381469727,29.999998092651367,1.3494,2.2929922761997705,26.281252,2.16564,-47.73438,2.16916,-47.42188,2.16838,,,-38.703125,41.6875,2.16494,2.805088611692077,30.90625,0.50378,-65.296875,1.250885,-50.296875,0.50661,,,-42.570312,220.0,0.503215
0,697810231,11,12,-72.66669,108.43749344348907,0.05292776,9.063518259055744,-84.28125,0.746140906896338,0.0003098246607491,0.00702,8.82642857142857,1.268205203233354,35.40625,0.50942,-65.50000762939453,0.51004,-65.40625762939453,0.5100199999999999,,,-40.46875381469727,400.0,0.50912,1.1507987413688905,23.062502,14.32372,-61.625004,14.32456,-61.5,14.324459999999998,,,-33.75,345.625,14.32336,1.3410012648644456,35.75,0.50302,-73.00001,0.7663800000000001,-66.5,0.50362,,,-47.0625,700.0,0.50274
0,697810707,12,18,-52.973743,361.8748784065247,0.034593076,28.72604544794381,-98.65625,0.0429149796560834,-0.0112968801463962,0.0054399999999998,83.5709090909091,2.803166105387572,34.71875,0.5543799999999999,-46.34375,0.5578000000000001,-46.09375,0.5570599999999999,,,-33.28125,20.0,0.5537799999999999,1.7853734474058531,23.687502,2.1966400000000004,-43.937504,2.20048,-43.734375,2.20004,,,-30.703127,42.5,2.19551,3.0260642889201264,37.206253,0.503628,-53.8625,0.5416039999999999,-50.9125,0.506644,,,-39.15,119.99999,0.503076
0,697810838,11,12,-71.967125,197.03136384487152,0.13617155,13.691629817168844,-95.25,0.0566810341755218,0.1047488475418533,0.02512,12.487999999999989,2.7245159950425912,27.0,0.57582,-47.00000381469727,0.577,-46.90625,0.57694,,,-38.87500381469727,59.999996185302734,0.5754600000000001,2.7478395410100798,25.781252,2.81143,-48.453125,2.81283,-48.296875,2.8127,,,-38.390625,57.8125,2.81107,2.742732510766028,29.637503,0.503416,-72.41875,1.1782720000000002,-49.675003,0.5044959999999999,,,-43.281254,469.99997,0.5030999999999999
0,697811314,11,12,-71.79393,288.28123211860657,0.16137685,13.400295601068406,-102.12501,0.071428571156093,0.0334932545503196,0.0110999999999998,68.34000000000002,2.5700774188682165,18.21875,0.6412199999999999,-52.12500381469727,0.6436599999999999,-51.84375,0.64306,,,-39.21875381469727,59.999996185302734,0.64082,2.449242539617875,7.65625,4.04192,-52.031254,4.04478,-51.53125,4.04396,-52.03125381469727,4.04478,-38.500004,88.62499,4.04136,2.3415084814230376,24.34375,0.5034733333333333,-73.25001,1.2132933333333331,-58.59375,0.5048133333333332,,,-47.989582,230.0,0.5031466666666666
0,697811579,11,12,-76.855255,95.78132629394533,0.025118012,6.327272926483589,-88.34376,0.1371428571428572,0.0048075458314394,0.0425999999999999,50.80111111111111,3.9808384904698766,30.46875,0.5687800000000001,-50.84375381469727,0.57694,-49.59375381469727,0.57196,-50.84375381469727,0.57694,-32.71875,260.0,0.56826,3.9627349283222575,29.718752,9.9564,-53.312504,9.96616,-50.218754,9.95994,-53.31250381469727,9.96616,-34.406254,236.49998,9.9558,2.357004300717052,32.0,0.5035000000000001,-77.09375,0.77668,-62.5,0.50736,,,-39.906254,800.0,0.50302
0,697811820,11,12,-75.260635,100.93745589256288,0.110640146,6.456525577413014,-87.50001,0.2085714285714286,0.0017704968627304,0.02672,37.43119999999999,3.3656209917631568,25.812501907348636,0.56274,-48.12500381469727,0.5677399999999999,-47.375,0.56576,-48.12500381469727,0.5677399999999999,-33.96875,260.0,0.5621,2.8127950058956075,24.062502,9.2041,-51.53125,9.211519999999998,-49.906254,9.20776,-51.53125,9.211519999999998,-35.0,217.625,9.20334,2.490266585542619,27.625002,0.5036799999999999,-76.375,0.63696,-64.0,0.51016,,,-35.531254,800.0,0.5031399999999999
0,697976084,13,14,-70.607,151.56257152557373,0.04135016,11.757964445561765,-89.90625,0.3885714285714287,-0.0041339930441289,0.010375,15.61857142857143,1.5998693568166908,9.937500953674316,0.5478049999999999,-47.43750381469727,0.54983,-47.25000381469727,0.549715,,,-24.28125,220.0,0.547175,,,,,,,,,,,,,1.9474819010775009,12.4765625,0.50315375,-70.72656,0.97165125,-58.789066,0.50594375,,,-31.507814,600.0,0.502765
0,697987610,11,12,-78.24123,166.40624403953552,0.0236538,8.149580588391288,-97.46876,0.7078571225030076,0.0060929126224811,0.0135399999999998,18.864615384615387,1.857761335531164,17.406251907348633,0.53054,-56.3125,0.53196,-56.28125381469727,0.53182,,,-38.75,119.99999237060548,0.5301799999999999,1.6421030717979523,10.156251,5.84259,-57.937504,5.84578,-56.9375,5.84418,-57.93750381469727,5.84578,-34.875,133.5625,5.84216,1.9484734194154083,20.316406,0.50322,-78.109375,0.9699375,-59.660156,0.5044375,,,-47.67578,440.0,0.5028900000000001
0,697999392,21,23,-65.85358,44.21878606081009,0.032728624,6.674470752683981,-73.09376,0.7010713628535334,0.0006495321486576,0.00736,13.165192307692308,1.3371521334532417,18.531251907348636,0.513395,-53.00000381469727,0.51427,-52.93750381469727,0.5142100000000001,,,-26.093751907348636,509.9999694824219,0.513085,1.0228365991879913,8.343751,23.097845,-45.125004,23.09897,-45.031254,23.098865,,,-22.84375,565.0,23.09743,1.5279357770430235,21.08125,0.502861,-68.40625,1.0069339999999998,-57.012505,0.5037049999999998,,,-41.6375,740.0,0.502579
0,698027101,12,13,-82.202805,78.28132063150406,0.048358507,7.594869203069415,-96.34376,1.3888887906368843,-0.0463574353157624,0.0048999999999999,10.265882352941176,1.2731528906068468,7.46875,0.5064599999999999,-77.00000762939453,0.5071399999999999,-76.84375,0.5070999999999999,,,-57.37500381469727,249.9999847412109,0.5061599999999999,0.9068421013980484,-11.96875,15.15024,-76.29688,15.15114,-76.1875,15.15108,,,-49.203125,366.3125,15.14984,1.2783533658154227,4.4125,0.503076,-83.318756,0.9078,-81.4625,0.503728,,,-64.4125,370.0,0.502796
0,698042345,13,14,-65.97551,86.71874552965164,0.0133614745,6.776339754519666,-77.28125,0.997857347465078,0.0079154072666193,0.0490999999999999,13.206341463414637,1.1317754147000465,17.093751907348633,0.63568,-51.28125,0.6365399999999999,-51.21875,0.63646,,,-25.593751907348636,310.0,0.63534,1.0133058685278085,15.000001,19.47006,-46.687504,19.47104,-46.625004,19.47096,,,-21.593752,474.24997,19.46966,1.384269306974128,25.59375,0.5033240000000001,-65.425,1.02542,-53.781258,0.504108,,,-39.39375,650.0,0.5030319999999999
0,698077857,16,14,-72.2672,120.31253427267076,0.007919528,7.6717054286597826,-85.5,1.566666666666675,-0.0128292234047559,0.0053399999999999,11.048461538461542,1.2921937121140712,26.875,0.50664,-60.53125,0.5074399999999999,-60.43750381469727,0.5073799999999999,,,-46.09375,290.0,0.5062599999999999,0.8629637146975031,13.312501,11.37214,-54.968754,11.37324,-54.750004,11.373119999999998,,,-31.468752,271.875,11.37158,1.2472619935625542,28.76042,0.5035066666666667,-71.375,0.9268266666666666,-61.46875,0.5043733333333332,,,-46.6875,450.0,0.5031266666666666
0,698086962,12,15,-76.43846,89.37488496303558,0.0048999083,4.697493564638463,-85.93751,0.7236842105263154,0.0121277086430512,0.0135399999999998,12.45636363636365,1.2708208608666476,3.0,0.5182,-59.5,0.51912,-59.46875381469727,0.5190600000000001,,,-35.65625,370.0,0.5178799999999999,0.8093446520212678,-12.687501,22.24062,-53.28125,22.24196,-53.15625381469727,22.24186,,,-32.15625,543.625,22.24016,1.4381211498527549,5.8203125,0.50327,-76.5,0.970245,-65.929695,0.504105,,,-50.507816,650.0,0.503
0,698234075,11,12,-63.055122,228.4374237060547,0.11547658,19.94542446045887,-89.625,0.1092857120922634,0.5066863808779793,0.0252399999999999,229.94666666666663,2.5866195272582413,22.84375,0.6273,-55.00000381469727,0.63016,-54.46875,0.6295,,,-39.43750381469727,59.999996185302734,0.6267400000000001,2.407087439529616,14.250001,3.12434,-52.468754,3.12734,-52.031254,3.1267,,,-39.531254,65.625,3.12374,2.2396252837978685,13.53125,0.5036333333333334,-64.020836,0.7858666666666666,-59.0,0.50576,,,-42.322918,330.0,0.5031666666666667
0,698504012,12,13,-71.737274,78.90636473894119,0.033760022,6.703172518304204,-82.25001,1.0671428571428567,0.0050608792761909,0.0464599999999999,11.195714285714285,1.2885411326594385,6.093750476837158,0.62062,-59.03125,0.62172,-58.96875381469727,0.6215200000000001,,,-35.437503814697266,380.0,0.6203000000000001,1.292867182850566,5.8750005,15.36924,-59.437504,15.37024,-59.406254,15.37022,,,-35.40625,371.75,15.36888,1.5017296021779334,6.640625,0.50329,-71.84375,0.7839200000000001,-64.59375,0.50432,,,-49.21875,540.0,0.503
0,698509705,39,11,-79.7061,118.43761056661606,0.04121928,7.05506853074093,-92.59375,0.3969504447268108,,0.0661199999999999,346.74000000000007,1.3311970337716217,26.781251907348636,0.5678000000000001,-65.6875,0.5686800000000001,-65.59375762939453,0.5686,,,-52.21875381469727,150.0,0.56728,1.3739075676470929,21.5,11.31614,-58.593754,11.31708,-58.406254,11.316999999999998,,,-40.656254,270.5,11.31574,1.5241425261278934,29.822916,0.5031599999999999,-80.8073,1.1083599999999998,-61.1875,0.5038633333333333,,,-51.04688,570.0,0.50284
0,698570301,11,12,-68.954185,140.93761146068573,0.0118167065,9.10763703121701,-83.00001,0.9914460285132392,0.0025272931279647,0.0158599999999999,15.45015873015873,1.2424843667693288,15.125000953674316,0.5332999999999999,-57.09375381469727,0.53426,-57.03125,0.5341,,,-31.90625,270.0,0.53298,1.3646331324698018,17.281252,7.917489999999999,-61.765633,7.91832,-61.67187881469727,7.91825,,,-49.03125,185.5,7.917149999999999,1.4026299067771333,19.459822,0.5032171428571429,-70.15179,0.9104314285714284,-62.723213,0.5039742857142857,,,-47.714287,469.99997,0.5029342857142857
